pathway_id	pathway_name	sample_id	condition	abundance_rna	abundance_dna	log2fc	p_value	padj	direction
PWY-6969	TCA cycle V (2-oxoglutarate synthase)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	194.4106332026	1866.8524949990904	-0.07397038833646141	0.9032489786025297	0.9179359538643594	ns
PWY-7013	(S)-propane-1,2-diol degradation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	70.45210150302	-0.35382316907319483	0.734957470690719	0.7885809771359646	ns
PWY-702	L-methionine biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	93.69776712379999	2076.6143180279496	-0.17659274159178134	0.8408928614713861	0.8686909725944072	ns
PWY-7094	fatty acid salvage	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	65.596497803	1513.0405523855302	0.4920113053143343	0.6741327289637737	0.745722045313909	ns
PWY-7111	pyruvate fermentation to isobutanol (engineered)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	267.7862152071	2799.29358919981	-0.2153481073394652	0.7292106239053189	0.7857873102428005	ns
PWY-7117	C4 photosynthetic carbon assimilation cycle, PEPCK type	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	30.8784112551	1549.6705743037703	-2.843116007170892	0.373900966300059	0.5025550622312621	down
PWY-7124	ethene biosynthesis V (engineered)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	34.3121172314	27.17732938021	-3.6835964879139422	0.18486573120655764	0.5025550622312621	down
PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	60.3023782795	300.74557151704005	-4.239503758807331	0.21063990724937245	0.5025550622312621	down
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	136.61084563149998	1407.8352277544698	0.3833849485453247	0.3343899401928752	0.5025550622312621	ns
PWY-7185	UTP and CTP dephosphorylation I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	185.4203250068	570.66775690797	0.22876810648612378	0.6266074342315168	0.7252400859161073	ns
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	36.6530167819	927.6597834339	-3.058420988716201	0.373900966300059	0.5025550622312621	down
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	123.2887195972	657.27626125103	-0.3505737746435399	0.6594069758333287	0.7341376939474497	ns
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	61.523321533	886.8754318507201	-2.414834980724829	0.2695682465508263	0.5025550622312621	down
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	128.5720428413	741.0578693004001	0.48338754311172943	0.20457524667712806	0.5025550622312621	ns
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	135.270457878	1652.7557061859702	-1.1232462970148027	0.3525821846972316	0.5025550622312621	down
PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	51.078552804	627.88712663687	-1.6683297705978308	0.19726774744837983	0.5025550622312621	down
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	124.50360268989999	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7221	guanosine ribonucleotides de novo biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	159.2807383896	1828.1224737335203	-0.08448459185594867	0.7598968307383666	0.8026425469652402	ns
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	124.50360268989999	1359.9381015780298	0.2788915489599125	0.445671200156328	0.5713733335337539	ns
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	156.0556195991	1722.61178961841	0.10309558357469097	0.7609051345230476	0.8026425469652402	ns
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	171.01167978200002	2017.5655571571801	-5.665935262600135	0.18447481629407683	0.5025550622312621	down
PWY-7234	inosine-5'-phosphate biosynthesis III	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	71.9869460551	1594.20705440624	-3.9446138424551274	0.373900966300059	0.5025550622312621	down
PWY-7237	myo-, chiro- and scyllo-inositol degradation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	1935.4949243503002	1.935506767838604	0.373900966300059	0.5025550622312621	up
PWY-7238	sucrose biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	55.835235982	399.71157136454997	-4.001695034476769	0.23902143327765127	0.5025550622312621	down
PWY-724	superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	34.1989500081	1220.22727226358	-3.5590325094659243	0.19768092861436098	0.5025550622312621	down
PWY-7254	TCA cycle VII (acetate-producers)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	15.490519969600001	670.34839473698	-3.547923937455754	0.22460838282966308	0.5025550622312621	down
PWY-7279	aerobic respiration II (cytochrome c) (yeast)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	11.602735003389999	-1.625679080489437	0.33884977846933484	0.5025550622312621	down
PWY-7286	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	51.9817905021	899.5241196916501	-2.6827893314855853	0.2892530236543306	0.5025550622312621	down
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	46.014805835	343.03723318065	-1.3618203753154563	0.26775355694011443	0.5025550622312621	down
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	51.3249101009	222.98880126882995	-4.082281422942812	0.16785101901911992	0.5025550622312621	down
PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	47.6136259174	497.75960977203994	-0.8487146179855832	0.6607239245527047	0.7341376939474497	down
PWY-7347	sucrose biosynthesis III	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	22.929542860399998	0.9782304096300001	-2.48179196035502	0.373900966300059	0.5025550622312621	down
PWY-7356	thiamine diphosphate salvage IV (yeast)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	62.596935638199994	1350.0427271826998	-1.7505442098388997	0.41127245648086463	0.5411479690537693	down
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	55.198862154	1850.29289178084	-1.204057924890396	0.4904810901184427	0.6018862204236534	down
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	104.3063096999	471.39903106962004	-2.0075587380634436	0.12136468597418107	0.5025550622312621	down
PWY-7384	anaerobic energy metabolism (invertebrates, mitochondrial)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	17.438428373599997	687.6364431363901	-3.0406739244997825	0.1781573071782333	0.5025550622312621	down
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	66.25437603479999	1828.3591661447201	-4.458122579762445	0.1643973600603527	0.5025550622312621	down
PWY-7431	aromatic biogenic amine degradation (bacteria)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	25.9026520756	409.29763916209004	-2.6277306559979783	0.373900966300059	0.5025550622312621	down
PWY-7436	vitamin E biosynthesis (tocotrienols)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	27.4564350988	51.72369235005	-2.698504548015265	0.373900966300059	0.5025550622312621	down
PWY-7511	protein ubiquitination	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	16.8507499059	1.6311874537799997	-3.0978523426914886	0.08878492775174501	0.5025550622312621	down
PWY-7560	methylerythritol phosphate pathway II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	79.6271547074	537.43382514631	-2.6747109623099545	0.2599033832272092	0.5025550622312621	down
PWY-7664	oleate biosynthesis IV (anaerobic)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	68.56542202	336.01737448149004	-4.039156728085571	0.3129590735260318	0.5025550622312621	down
PWY-7731	superpathway of photosynthetic hydrogen production	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	18.9783218103	235.13695774056	-2.68636261319892	0.07769453181569445	0.5025550622312621	down
PWY-7761	NAD salvage pathway II (PNC IV cycle)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	14.1750263454	333.66324166751	-1.939228559910833	0.373900966300059	0.5025550622312621	down
PWY-7790	UMP biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	89.063931273	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7791	UMP biosynthesis III	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	89.063931273	2036.3984789792398	-2.329156582166959	0.30174092157757865	0.5025550622312621	down
PWY-7854	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	25.9834205033	45.57301244936	-2.6314964233639464	0.373900966300059	0.5025550622312621	down
PWY-7897	flavonoid di-C-glucosylation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	90.33518563905001	1.9013038011597345	0.17780781858829472	0.5025550622312621	up
PWY-7902	glucosylglycerol biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	33.8221208556	136.31260630329	-1.9178978925823114	0.4491532267565044	0.5714217832530374	down
PWY-7991	toxoflavin biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	24.4757941293	761.8891580702	-1.5167597839871854	0.3435087267439395	0.5025550622312621	down
PWY-8004	Entner-Doudoroff pathway I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	42.9804896522	673.6327812390601	-3.9721861570935335	0.13457576261828097	0.5025550622312621	down
PWY-8011	L-serine biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	21.550099410399998	177.62186310778	-1.0596600149888713	0.45777488734336047	0.5739298551040248	down
PWY-801	homocysteine and cysteine interconversion	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	139.22866453301998	1.497133984179642	0.373900966300059	0.5025550622312621	up
PWY-8020	D-xylose degradation V	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	31.1462734929	669.52606428209	-0.8157448490451041	0.5282913672445109	0.6442577649323303	down
PWY-8086	(S)-lactate fermentation to propanoate, acetate and hydrogen	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	17.580186119		-2.1750573776898197	0.373900966300059	0.5025550622312621	down
PWY-8112	factor 420 biosynthesis I (archaea)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	25.6015351242	1183.21148194788	-2.6136040274446923	0.373900966300059	0.5025550622312621	down
PWY-8113	3PG-factor 420 biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	26.6103660313	1132.69332126961	-2.6603977409837563	0.373900966300059	0.5025550622312621	down
PWY-8125	mevalonate pathway IV (archaea)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	18.523996834400002	1527.2767367790798	1.0219306911517754	0.4911391558657011	0.6018862204236534	up
PWY-8178	pentose phosphate pathway (non-oxidative branch) II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	79.2685664326	464.63090378823	-4.176267740607627	0.029378231138781914	0.5025550622312621	down
PWY-8187	L-arginine degradation XIII (reductive Stickland reaction)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	35.681730194000004	520.18746432571	-1.85350986061873	0.28755518293058985	0.5025550622312621	down
PWY-821	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	85.93175379270001	1141.5982007894097	-3.113510200309981	0.15740400223872328	0.5025550622312621	down
PWY-822	fructan biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	25.538052764899998	503.73210761841995	-0.7800824669402481	0.5347527837516228	0.6459723565574453	down
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	106.6159269111	1457.5622893555399	-4.4804710005149975	0.373900966300059	0.5025550622312621	down
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	10.928690021300001	1335.18052397875	-1.6716276242088033	0.373900966300059	0.5025550622312621	down
PWY-I9	L-cysteine biosynthesis VI (from L-methionine)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	221.97438464886	1.3283094296417783	0.373900966300059	0.5025550622312621	up
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	81.4215834968	550.11746397968	-4.700793334645638	0.20286232396629447	0.5025550622312621	down
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	50.366183610200004	595.52891572521	-2.2759540183295766	0.2481833326141416	0.5025550622312621	down
PWY0-1319	CDP-diacylglycerol biosynthesis II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	106.87937610860001	487.3930132265	-4.658281265589909	0.3093098016321017	0.5025550622312621	down
PWY0-1477	ethanolamine utilization	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	39.977180361900004	549.76641538205	-1.3935132336953613	0.20489571587500327	0.5025550622312621	down
PWY0-1479	tRNA processing	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	109.185738212	449.29251417613995	-4.938307498470814	0.23573493299584264	0.5025550622312621	down
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	44.6729124133	835.59447165122	-3.448045504129271	0.03427680385572161	0.5025550622312621	down
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	134.1190116301	2107.1923005109797	-1.3504167392326318	0.2914996246536183	0.5025550622312621	down
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	123.8504637593	1416.4189386593598	-0.47187972374917136	0.5541127348793902	0.6660008832684978	ns
PWY0-862	(5Z)-dodecenoate biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	62.86992145520001	274.81524201973997	-3.911911158734486	0.31659005888433456	0.5025550622312621	down
PWY1F-FLAVSYN	flavonoid biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	0.0	61.00281452751	1.1084035926172755	0.373900966300059	0.5025550622312621	up
PWY1ZNC-1	assimilatory sulfate reduction IV	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	225.1108133771	1677.4875059069	-0.5365119503723288	0.5630806678864779	0.6703341284362833	down
PWY3O-4107	NAD salvage pathway V (PNC V cycle)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	26.5293801878	584.36256521473	-1.8426215527714547	0.19153669294298073	0.5025550622312621	down
PWY490-3	nitrate reduction VI (assimilatory)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	149.3180623014	1452.45674784197	-0.6821918583309403	0.5739247757682526	0.6800056584931904	down
PWY66-367	ketogenesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	51.1098439491	545.75612359773	-0.41678294976589536	0.810637787361888	0.8470597904053634	ns
PWY66-389	phytol degradation	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	201.4108651723	3287.7871234758895	-0.10275092451381203	0.8961291122173556	0.9144174614462812	ns
PWY66-391	fatty acid &beta;-oxidation VI (mammalian peroxisome)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	76.9704845567	734.03346081047	0.9743399357398101	0.26394121403863946	0.5025550622312621	up
PWY66-399	gluconeogenesis III	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	130.3222971227	1045.5883522156498	-2.3196135372829536	0.2704006138979615	0.5025550622312621	down
PWY66-409	superpathway of purine nucleotide salvage	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	103.7422825167	956.32200343497	-4.442841110837537	0.373900966300059	0.5025550622312621	down
PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	19.8448626454	398.13413736945006	-0.3942939776393192	0.8131773987891489	0.8470597904053634	ns
PYRIDNUCSYN-PWY	NAD de novo biosynthesis I (from aspartate)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	53.1295929026	789.1211423408901	-0.955166857843084	0.6495105219908457	0.7341376939474497	down
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	26.0382272573	623.7457237933601	-3.7644248073021847	0.08770674142571666	0.5025550622312621	down
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	49.624977066499994	855.4917086334501	-0.9992675311360247	0.6351545251698572	0.7283882169379096	down
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	41.8561971242	217.33250391323	-3.4479480065717993	0.2894176526499077	0.5025550622312621	down
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	134.0246197289	1845.53559249611	-0.6140742515791251	0.2898720063802913	0.5025550622312621	down
SO4ASSIM-PWY	assimilatory sulfate reduction I	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	225.1108133771	1677.4875059069	-0.5365119503723288	0.5630806678864779	0.6703341284362833	down
SUCSYN-PWY	sucrose biosynthesis I (from photosynthesis)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	43.009665155600004	2.57380825668	-3.263324873925273	0.373900966300059	0.5025550622312621	down
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	97.9191311515	965.9035320753501	-0.9768512945933191	0.3471860076368226	0.5025550622312621	down
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	82.23569159770001	912.0461999216399	-2.231895142229871	0.30539849536254904	0.5025550622312621	down
TCA	TCA cycle I (prokaryotic)	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	136.0421169163	1613.82495858823	-1.8642518313857555	0.22931240769449188	0.5025550622312621	down
THRESYN-PWY	superpathway of L-threonine biosynthesis	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	86.2626796915	1753.0774259920702	-1.6078617782470155	0.2465772462843089	0.5025550622312621	down
TRNA-CHARGING-PWY	tRNA charging	AD_S1_2016_T2_R2_RNA_paired_combined_Abundance	dry	77.2497660391	1540.58825042332	-4.47550630650753	0.23174390559937896	0.5025550622312621	down
